"","CRITERIA","PAIN_CAT","ICD_VERSION","ICD9_OR_10","ICD_DESC"
"4339","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89432","Other hypertrophic osteoarthropathy, left forearm"
"4340","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89439","Other hypertrophic osteoarthropathy, unspecified forearm"
"4341","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89441","Other hypertrophic osteoarthropathy, right hand"
"4342","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89442","Other hypertrophic osteoarthropathy, left hand"
"4343","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89449","Other hypertrophic osteoarthropathy, unspecified hand"
"4344","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89451","Other hypertrophic osteoarthropathy, right thigh"
"4345","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89452","Other hypertrophic osteoarthropathy, left thigh"
"4346","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89459","Other hypertrophic osteoarthropathy, unspecified thigh"
"4347","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89461","Other hypertrophic osteoarthropathy, right lower leg"
"4348","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89462","Other hypertrophic osteoarthropathy, left lower leg"
"4349","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89469","Other hypertrophic osteoarthropathy, unspecified lower leg"
"4350","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89471","Other hypertrophic osteoarthropathy, right ankle and foot"
"4351","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89472","Other hypertrophic osteoarthropathy, left ankle and foot"
"4352","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89479","Other hypertrophic osteoarthropathy, unspecified ankle and foot"
"4353","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8948","Other hypertrophic osteoarthropathy, other site"
"4354","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8949","Other hypertrophic osteoarthropathy, multiple sites"
"4355","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8950","Osteolysis, unspecified site"
"4356","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89511","Osteolysis, right shoulder"
"4357","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89512","Osteolysis, left shoulder"
"4358","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89519","Osteolysis, unspecified shoulder"
"4359","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89521","Osteolysis, right upper arm"
"4360","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89522","Osteolysis, left upper arm"
"4361","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89529","Osteolysis, unspecified upper arm"
"4362","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89531","Osteolysis, right forearm"
"4363","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89532","Osteolysis, left forearm"
"4364","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89539","Osteolysis, unspecified forearm"
"4365","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89541","Osteolysis, right hand"
"4366","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89542","Osteolysis, left hand"
"4367","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89549","Osteolysis, unspecified hand"
"4368","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89551","Osteolysis, right thigh"
"4369","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89552","Osteolysis, left thigh"
"4370","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89559","Osteolysis, unspecified thigh"
"4371","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89561","Osteolysis, right lower leg"
"4372","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89562","Osteolysis, left lower leg"
"4373","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89569","Osteolysis, unspecified lower leg"
"4374","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89571","Osteolysis, right ankle and foot"
"4375","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89572","Osteolysis, left ankle and foot"
"4376","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89579","Osteolysis, unspecified ankle and foot"
"4377","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8958","Osteolysis, other site"
"4378","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8959","Osteolysis, multiple sites"
"4379","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8960","Osteopathy after poliomyelitis, unspecified site"
"4380","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89611","Osteopathy after poliomyelitis, right shoulder"
"4381","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89612","Osteopathy after poliomyelitis, left shoulder"
"4382","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89619","Osteopathy after poliomyelitis, unspecified shoulder"
"4383","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89621","Osteopathy after poliomyelitis, right upper arm"
"4384","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89622","Osteopathy after poliomyelitis, left upper arm"
"4385","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89629","Osteopathy after poliomyelitis, unspecified upper arm"
"4386","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89631","Osteopathy after poliomyelitis, right forearm"
"4387","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89632","Osteopathy after poliomyelitis, left forearm"
"4388","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89639","Osteopathy after poliomyelitis, unspecified forearm"
"4389","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89641","Osteopathy after poliomyelitis, right hand"
"4390","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89642","Osteopathy after poliomyelitis, left hand"
"4391","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89649","Osteopathy after poliomyelitis, unspecified hand"
"4392","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89651","Osteopathy after poliomyelitis, right thigh"
"4393","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89652","Osteopathy after poliomyelitis, left thigh"
"4394","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89659","Osteopathy after poliomyelitis, unspecified thigh"
"4395","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89661","Osteopathy after poliomyelitis, right lower leg"
"4396","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89662","Osteopathy after poliomyelitis, left lower leg"
"4397","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89669","Osteopathy after poliomyelitis, unspecified lower leg"
"4398","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89671","Osteopathy after poliomyelitis, right ankle and foot"
"4399","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89672","Osteopathy after poliomyelitis, left ankle and foot"
"4400","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89679","Osteopathy after poliomyelitis, unspecified ankle and foot"
"4401","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8968","Osteopathy after poliomyelitis, other site"
"4402","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8969","Osteopathy after poliomyelitis, multiple sites"
"4403","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8970","Major osseous defect, unspecified site"
"4404","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89711","Major osseous defect, right shoulder region"
"4405","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89712","Major osseous defect, left shoulder region"
"4406","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89719","Major osseous defect, unspecified shoulder region"
"4407","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89721","Major osseous defect, right humerus"
"4408","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89722","Major osseous defect, left humerus"
"4409","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89729","Major osseous defect, unspecified humerus"
"4410","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89731","Major osseous defect, right forearm"
"4411","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89732","Major osseous defect, left forearm"
"4412","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89739","Major osseous defect, unspecified forearm"
"4413","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89741","Major osseous defect, right hand"
"4414","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89742","Major osseous defect, left hand"
"4415","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89749","Major osseous defect, unspecified hand"
"4416","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89751","Major osseous defect, right pelvic region and thigh"
"4417","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89752","Major osseous defect, left pelvic region and thigh"
"4418","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89759","Major osseous defect, unspecified pelvic region and thigh"
"4419","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89761","Major osseous defect, right lower leg"
"4420","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89762","Major osseous defect, left lower leg"
"4421","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89769","Major osseous defect, unspecified lower leg"
"4422","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89771","Major osseous defect, right ankle and foot"
"4423","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89772","Major osseous defect, left ankle and foot"
"4424","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M89779","Major osseous defect, unspecified ankle and foot"
"4425","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8978","Major osseous defect, other site"
"4426","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M8979","Major osseous defect, multiple sites"
"4427","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X0","Other specified disorders of bone, multiple sites"
"4428","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X1","Other specified disorders of bone, shoulder"
"4429","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X2","Other specified disorders of bone, upper arm"
"4430","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X3","Other specified disorders of bone, forearm"
"4431","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X4","Other specified disorders of bone, hand"
"4432","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X5","Other specified disorders of bone, thigh"
"4433","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X6","Other specified disorders of bone, lower leg"
"4434","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X7","Other specified disorders of bone, ankle and foot"
"4435","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X8","Other specified disorders of bone, other site"
"4436","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M898X9","Other specified disorders of bone, unspecified site"
"4437","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M9050","Osteonecrosis in diseases classified elsewhere, unspecified site"
"4438","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90511","Osteonecrosis in diseases classified elsewhere, right shoulder"
"4439","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90512","Osteonecrosis in diseases classified elsewhere, left shoulder"
"4440","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90519","Osteonecrosis in diseases classified elsewhere, unspecified shoulder"
"4441","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90521","Osteonecrosis in diseases classified elsewhere, right upper arm"
"4442","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90522","Osteonecrosis in diseases classified elsewhere, left upper arm"
"4443","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90529","Osteonecrosis in diseases classified elsewhere, unspecified upper arm"
"4444","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90531","Osteonecrosis in diseases classified elsewhere, right forearm"
"4445","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90532","Osteonecrosis in diseases classified elsewhere, left forearm"
"4446","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90539","Osteonecrosis in diseases classified elsewhere, unspecified forearm"
"4447","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90541","Osteonecrosis in diseases classified elsewhere, right hand"
"4448","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90542","Osteonecrosis in diseases classified elsewhere, left hand"
"4449","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90549","Osteonecrosis in diseases classified elsewhere, unspecified hand"
"4450","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90551","Osteonecrosis in diseases classified elsewhere, right thigh"
"4451","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90552","Osteonecrosis in diseases classified elsewhere, left thigh"
"4452","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90559","Osteonecrosis in diseases classified elsewhere, unspecified thigh"
"4453","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90561","Osteonecrosis in diseases classified elsewhere, right lower leg"
"4454","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90562","Osteonecrosis in diseases classified elsewhere, left lower leg"
"4455","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90569","Osteonecrosis in diseases classified elsewhere, unspecified lower leg"
"4456","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90571","Osteonecrosis in diseases classified elsewhere, right ankle and foot"
"4457","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90572","Osteonecrosis in diseases classified elsewhere, left ankle and foot"
"4458","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90579","Osteonecrosis in diseases classified elsewhere, unspecified ankle and foot"
"4459","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M9058","Osteonecrosis in diseases classified elsewhere, other site"
"4460","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M9059","Osteonecrosis in diseases classified elsewhere, multiple sites"
"4461","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M9060","Osteitis deformans in neoplastic diseases, unspecified site"
"4462","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90611","Osteitis deformans in neoplastic diseases, right shoulder"
"4463","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90612","Osteitis deformans in neoplastic diseases, left shoulder"
"4464","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90619","Osteitis deformans in neoplastic diseases, unspecified shoulder"
"4465","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90621","Osteitis deformans in neoplastic diseases, right upper arm"
"4466","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90622","Osteitis deformans in neoplastic diseases, left upper arm"
"4467","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90629","Osteitis deformans in neoplastic diseases, unspecified upper arm"
"4468","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90631","Osteitis deformans in neoplastic diseases, right forearm"
"4469","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90632","Osteitis deformans in neoplastic diseases, left forearm"
"4470","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"M90639","Osteitis deformans in neoplastic diseases, unspecified forearm"
